Date,Earnings,Players,Tournaments,Game
Aug 19,7000,3,1,Million Arthur: Arcana Blood
Aug 19,6840,40,1,CrossFire
Aug 19,6728.57,11,2,BlazBlue: Cross Tag Battle
Aug 19,5840,12,2,Super Smash Bros. for Wii U
Aug 19,5286.91,6,1,Quake Champions
Aug 19,4230,20,2,Super Smash Bros.
Aug 19,3600,13,3,Brawl Stars
Aug 19,2340,12,2,Super Smash Bros. Brawl
Aug 19,2000,10,4,Project Cars 2
Aug 19,1907.1,9,5,StarCraft: Brood War
Aug 19,1700,5,2,Naruto Shippuden: Ultimate Ninja Storm 4
Aug 19,1227.08,9,2,Guilty Gear Xrd REV 2
Aug 19,1000,1,1,FIFA 20
Aug 19,725,3,1,BlazBlue: Central Fiction
Aug 19,628,6,4,Artifact Classic
Aug 19,621.08,9,2,Puyo Puyo Tetris
Aug 19,590,3,1,Vampire Savior
Aug 19,530,3,1,King of Fighters XIV
Aug 19,500,7,3,Age of Empires III
Aug 19,470,3,1,Kill la Kill the Game: IF
Aug 19,389.82,8,3,TrackMania 2: Stadium
Aug 19,345,3,1,Melty Blood: Actress Again Current Code
Aug 19,320,4,1,Teenage Mutant Ninja Turtles: Tournament Fighters
Aug 19,320,3,1,Ultra Fight Da! Kyanta 2
Aug 19,315,3,1,Dengeki Bunko: Fighting Climax Ignition
Aug 19,300,3,1,Persona 4 Arena Ultimax
Aug 19,280,3,1,Guilty Gear XX Accent Core Plus R
Aug 19,279.92,3,1,Street Fighter III: 3rd Strike
Aug 19,255,3,1,Koihime Enbu
Aug 19,250,4,1,Sailor Moon S
Aug 19,225,3,1,Garou: Mark of the Wolves
Aug 19,200,3,1,osu!
Aug 19,195,3,1,Fighter's History Dynamite
Aug 19,185,3,1,Catherine: Full Body
Aug 19,180,3,1,Catherine
Aug 19,180,3,1,Tatsunoko vs. Capcom: Ultimate All-Stars
Aug 19,175,3,1,Puyo Puyo Champions
Aug 19,165,3,1,Project Justice
Aug 19,150,4,1,ARMS
Aug 19,150,3,1,Nitroplus Blasterz: Heroines Infinite Duel
Aug 19,145,3,1,Hokuto no Ken
Aug 19,125,2,1,Age of Empires
Aug 19,110,3,1,Arcana Heart 3: Love Max Six Stars!!!!!
Aug 19,105,3,1,Rivals of Aether
Aug 19,95,3,1,Pokk<U+00E9>n Tournament DX
Aug 19,90,3,1,Umineko: Golden Fantasia
Aug 19,85,3,1,Aquapazza: Aquaplus Dream Match
Aug 19,32,3,1,Guilty Gear
Aug 19,20,1,1,Yu-Gi-Oh! Duel Links
Sep 19,8742028.96,1039,80,Fortnite
Sep 19,3811048.85,212,5,Overwatch
Sep 19,2542981.72,885,70,Counter-Strike: Global Offensive
Sep 19,1470600.48,518,20,League of Legends
Sep 19,1050001,150,3,Apex Legends
Sep 19,603429.59,210,5,PLAYERUNKNOWN’S BATTLEGROUNDS
Sep 19,424692.36,153,3,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile
Sep 19,413383.95,309,34,Dota 2
Sep 19,258435.77,115,26,StarCraft II
Sep 19,155052.53,47,8,Street Fighter V: Arcade Edition
Sep 19,125000,52,2,Teamfight Tactics
Sep 19,105470,20,3,iRacing.com
Sep 19,96330,12,3,Clash of Clans
Sep 19,93000,5,2,Free Fire
Sep 19,83217,21,4,Heroes of the Storm
Sep 19,78958.8,59,16,Tekken 7
Sep 19,71213.49,32,4,Shadowverse
Sep 19,67925,33,6,StarCraft: Brood War
Sep 19,52190.16,268,66,Super Smash Bros. Ultimate
Sep 19,50000,16,1,Borderlands 3
Sep 19,50000,32,1,Halo 3
Sep 19,44527.61,128,4,Rainbow Six Siege
Sep 19,40031.5,53,5,Brawlhalla
Sep 19,40000,12,2,Auto Chess
Sep 19,33859.1,38,6,Mortal Kombat 11
Sep 19,33722.8,18,4,Assetto Corsa
Sep 19,31900,4,1,Asphalt 9: Legends
Sep 19,30000,4,3,Minecraft
Sep 19,26393.43,40,2,Farming Simulator 19
Sep 19,26106.11,26,3,Hearthstone
Sep 19,20459.6,12,3,WarCraft III
Sep 19,16760,15,2,Dead or Alive 6
Sep 19,16450,17,2,RaceRoom Racing Experience
Sep 19,15000,8,1,Street Fighter V
Sep 19,13110,40,1,CrossFire
Sep 19,12000,22,3,Magic: The Gathering Arena
Sep 19,11555,29,10,Age of Empires II
Sep 19,10080,10,1,Gran Turismo Sport
Sep 19,8559.05,50,12,Super Smash Bros. Melee
Sep 19,6022.07,43,11,Rocket League
Sep 19,5000,4,1,Call of Duty: Blackout
Sep 19,4245.8,27,5,Dragon Ball FighterZ
Sep 19,3164.45,17,4,Samurai Shodown (2019)
Sep 19,3087.3,9,3,Soul Calibur VI
Sep 19,2760,8,1,Under Night In-Birth EXE: Late[st]
Sep 19,2540,11,2,Guilty Gear Xrd REV 2
Sep 19,2481.3,20,6,Dota Underlords
Sep 19,2200,14,4,Lichess
Sep 19,2054.62,3,4,FIFA 20
Sep 19,2000,9,4,Project Cars 2
Sep 19,1930,11,2,BlazBlue: Cross Tag Battle
Sep 19,1402,8,1,Chess.com
Sep 19,1320,8,1,BlazBlue: Central Fiction
Sep 19,1200,9,1,Brawl Stars
Sep 19,1130,3,2,rFactor 2
Sep 19,1102.77,10,4,TrackMania 2: Stadium
Sep 19,740,8,1,Melty Blood: Actress Again Current Code
Sep 19,630,3,1,Skullgirls 2nd Encore
Sep 19,600,4,2,Ultimate Marvel vs. Capcom 3
Sep 19,562,6,3,Artifact Classic
Sep 19,500,3,1,Guilty Gear XX Accent Core Plus R
Sep 19,450,4,2,Sailor Moon S
Sep 19,420,3,1,Million Arthur: Arcana Blood
Sep 19,410,3,1,Dengeki Bunko: Fighting Climax Ignition
Sep 19,330,3,1,Koihime Enbu
Sep 19,260,3,1,Persona 4 Arena Ultimax
Sep 19,230,3,1,Kill la Kill the Game: IF
Sep 19,210,3,1,Acceleration of SUGURI 2
Sep 19,200,3,1,Power Rangers: Battle for the Grid
Sep 19,190,3,1,Samurai Shodown V Special
Sep 19,190,3,1,Them's Fightin' Herds
Sep 19,160,3,1,Puyo Puyo Tetris
Sep 19,160,3,1,Ultra Street Fighter IV
Sep 19,130,2,1,Pokk<U+00E9>n Tournament DX
Sep 19,110,3,1,Puyo Puyo Champions
Oct 19,1449809.7,837,62,Counter-Strike: Global Offensive
Oct 19,1.00E+06,32,1,Auto Chess
Oct 19,860345.5,205,14,Dota 2
Oct 19,844578.64,373,18,PLAYERUNKNOWN’S BATTLEGROUNDS
Oct 19,750000,41,2,Clash of Clans
Oct 19,686500,170,4,Hearthstone
Oct 19,434784.42,397,17,Rainbow Six Siege
Oct 19,381000,246,4,Overwatch
Oct 19,327220,40,1,Arena of Valor
Oct 19,294600,277,4,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile
Oct 19,250000,8,1,Magic: The Gathering Arena
Oct 19,176031.86,148,14,Fortnite
Oct 19,150250,16,1,Teamfight Tactics
Oct 19,150000,24,1,Clash Royale
Oct 19,118317.99,239,59,Super Smash Bros. Ultimate
Oct 19,112000,32,1,iRacing.com
Oct 19,76200,3,1,Big Buck Hunter Arcade
Oct 19,70000,40,2,Paladins
Oct 19,54784.86,63,16,Tekken 7
Oct 19,50000,20,2,WWE 2K20
Oct 19,40500,74,10,Brawlhalla
Oct 19,39365.98,24,4,Street Fighter V: Arcade Edition
Oct 19,38991.03,64,17,StarCraft II
Oct 19,36515.12,57,4,League of Legends
Oct 19,35223.99,34,3,Mortal Kombat 11
Oct 19,24216.1,75,16,Rocket League
Oct 19,23985.79,8,1,Shadowverse
Oct 19,22374.2,17,4,WarCraft III
Oct 19,21794.68,37,6,Super Smash Bros. Melee
Oct 19,20696.74,50,4,Heroes of the Storm
Oct 19,19074.76,3,2,Free Fire
Oct 19,15631.16,13,9,FIFA 20
Oct 19,15470,24,4,Dead or Alive 6
Oct 19,15000,15,3,Dead By Daylight
Oct 19,13349.23,24,1,Farming Simulator 19
Oct 19,11868.85,14,5,StarCraft: Brood War
Oct 19,11041.74,15,1,Battalion 1944
Oct 19,10000,6,1,Call of Duty: Modern Warfare
Oct 19,10000,16,1,Tetris
Oct 19,8865.98,11,2,Samurai Shodown (2019)
Oct 19,7770,8,1,rFactor 2
Oct 19,7685.98,8,1,King of Fighters XIV
Oct 19,6000,5,1,Ring of Elysium
Oct 19,5866.98,13,3,Dragon Ball FighterZ
Oct 19,5535,14,4,Age of Empires
Oct 19,5459.99,67,14,Age of Empires II
Oct 19,2960,11,2,Under Night In-Birth EXE: Late[st]
Oct 19,2000,2,2,Project Cars 2
Oct 19,1651.8,19,7,TrackMania 2: Stadium
Oct 19,1460,11,2,Soul Calibur VI
Oct 19,1400,10,1,Chess.com
Oct 19,1130,11,2,BlazBlue: Cross Tag Battle
Oct 19,1128.8,6,2,Guilty Gear Xrd REV 2
Oct 19,1100,8,2,Lichess
Oct 19,1040,8,1,Melty Blood: Actress Again Current Code
Oct 19,1027.46,15,6,Dota Underlords
Oct 19,590,8,1,Dengeki Bunko: Fighting Climax Ignition
Oct 19,536.8,4,3,Assetto Corsa
Oct 19,520,3,1,Street Fighter III: 3rd Strike
Oct 19,397.7,10,6,Artifact Classic
Oct 19,350,3,1,Super Street Fighter II Turbo
Oct 19,320,3,1,Ultra Street Fighter IV
Oct 19,280,3,1,Vampire Savior
Oct 19,220,3,1,RaceRoom Racing Experience
Oct 19,210.6,12,1,ShootMania Storm
Oct 19,210,14,1,Team Fortress 2
Oct 19,210,4,1,Tekken 5: Dark Resurrection
Oct 19,190,3,1,Capcom vs. SNK 2
Oct 19,182.82,3,1,Project M
Oct 19,170,3,1,Street Fighter Alpha 2
Oct 19,160,4,1,Virtua Fighter 5 Final Showdown
Nov 19,4179324,264,5,PLAYERUNKNOWN’S BATTLEGROUNDS
Nov 19,2394721.92,283,8,League of Legends
Nov 19,1970036.98,1024,70,Counter-Strike: Global Offensive
Nov 19,1562899.42,274,19,Dota 2
Nov 19,1041425,419,19,Fortnite
Nov 19,807748.62,94,21,StarCraft II
Nov 19,8.00E+05,23,2,Hearthstone
Nov 19,664124.8,208,18,Rocket League
Nov 19,5.00E+05,42,1,Arena of Valor
Nov 19,5.00E+05,32,1,Magic: The Gathering Arena
Nov 19,403660.1,114,6,FIFA 20
Nov 19,388441.87,64,2,Free Fire
Nov 19,341299,95,4,Rainbow Six Siege
Nov 19,330000,32,1,World of WarCraft
Nov 19,3.00E+05,40,1,Paladins
Nov 19,250000,36,1,Forza Motorsport 7
Nov 19,174583.25,118,3,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile
Nov 19,163235,4,3,Clash of Clans
Nov 19,122000,45,3,Brawlhalla
Nov 19,112320,99,2,Overwatch
Nov 19,105000,35,1,Clash Royale
Nov 19,85930,12,2,WarCraft III
Nov 19,68999.5,21,5,StarCraft: Brood War
Nov 19,66907.56,24,3,Shadowverse
Nov 19,53420,20,4,iRacing.com
Nov 19,51093.89,206,63,Super Smash Bros. Ultimate
Nov 19,50000,32,1,Halo 3
Nov 19,50000,16,1,Halo: Reach
Nov 19,39722.8,41,3,Farming Simulator 19
Nov 19,33000,8,1,BlazBlue: Central Fiction
Nov 19,33000,8,1,BlazBlue: Cross Tag Battle
Nov 19,33000,8,1,Guilty Gear Xrd REV 2
Nov 19,32860.4,65,10,Tekken 7
Nov 19,29677.05,35,7,Super Smash Bros. Melee
Nov 19,27085.8,21,3,Soul Calibur VI
Nov 19,19978.44,59,3,rFactor 2
Nov 19,16990,6,2,RaceRoom Racing Experience
Nov 19,13743.28,22,4,Mortal Kombat 11
Nov 19,11782.73,27,4,Dragon Ball FighterZ
Nov 19,11000,11,3,Call of Duty: Modern Warfare
Nov 19,10000,8,1,Teamfight Tactics
Nov 19,9116.2,6,3,Assetto Corsa
Nov 19,8960,164,4,Team Fortress 2
Nov 19,8629.1,47,10,TrackMania 2: Stadium
Nov 19,8184,4,1,Dead or Alive 6
Nov 19,5600,12,1,osu!
Nov 19,3966.39,33,13,Age of Empires II
Nov 19,2532.9,14,3,Street Fighter V: Arcade Edition
Nov 19,2210,9,2,Rivals of Aether
Nov 19,1399.99,7,1,Chess.com
Nov 19,1000,5,1,Lichess
Nov 19,691,5,2,Age of Empires III
Nov 19,601,13,7,Artifact Classic
Nov 19,599.52,6,2,Samurai Shodown (2019)
Nov 19,360.75,4,6,Dota Underlords
Nov 19,110.58,3,1,Under Night In-Birth EXE: Late[st]
Nov 19,0,12,1,Quake Champions
Dec 19,6635247.89,816,14,Fortnite
Dec 19,3779775.08,1088,84,Counter-Strike: Global Offensive
Dec 19,1520262.27,30,2,Arena of Valor
Dec 19,1387727.29,24,1,Shadowverse
Dec 19,1204250,228,3,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile
Dec 19,1043075.51,140,6,League of Legends
Dec 19,820000,19,1,CrossFire
Dec 19,772486,226,16,Dota 2
Dec 19,750000,28,1,Magic: The Gathering Arena
Dec 19,543716.31,75,11,Rocket League
Dec 19,5.00E+05,22,1,F1 2019
Dec 19,456721.47,12,1,TEPPEN
Dec 19,4.00E+05,21,1,Clash Royale
Dec 19,395238.9,296,12,PLAYERUNKNOWN’S BATTLEGROUNDS
Dec 19,379950,39,3,Street Fighter V: Arcade Edition
Dec 19,360000,92,5,Gears 5
Dec 19,327612.5,71,6,Call of Duty: Modern Warfare
Dec 19,263000.92,45,7,Tekken 7
Dec 19,225745.46,90,3,Rainbow Six Siege
Dec 19,198000,36,1,FIFA Online 4
Dec 19,112026.29,122,24,StarCraft II
Dec 19,75000,64,1,Hearthstone
Dec 19,54026.76,17,1,FIFA 20
Dec 19,50000,48,2,Apex Legends
Dec 19,38685,15,2,iRacing.com
Dec 19,34036.31,31,2,Battalion 1944
Dec 19,33315.93,8,1,Multigaming
Dec 19,28084.53,154,33,Super Smash Bros. Ultimate
Dec 19,15000,12,1,Overwatch
Dec 19,11995,17,3,Teamfight Tactics
Dec 19,11100,13,1,RaceRoom Racing Experience
Dec 19,10856.07,10,1,Heroes of the Storm
Dec 19,9086.4,3,1,Assetto Corsa
Dec 19,8945.95,30,6,Super Smash Bros. Melee
Dec 19,5130.41,15,10,Age of Empires II
Dec 19,4320,255,1,osu!
Dec 19,4020,9,2,Gran Turismo Sport
Dec 19,4000,4,1,Ring of Elysium
Dec 19,3200.55,32,10,TrackMania 2: Stadium
Dec 19,2040,11,6,WarCraft III
Dec 19,1800,12,2,Chess.com
Dec 19,1126,27,1,Team Fortress 2
Dec 19,1100,8,2,Lichess
Dec 19,1017,8,2,Age of Empires III
Dec 19,869.5,10,7,StarCraft: Brood War
Dec 19,600,2,2,Age of Empires
Dec 19,530,10,2,Artifact Classic
Dec 19,305.25,3,5,Dota Underlords
Dec 19,218.75,3,1,GRID (2019)
Dec 19,150,3,1,Dragon Ball FighterZ
Dec 19,84,3,1,Age of Empires Online
Dec 19,60,3,1,Shovel Knight Showdown
Jan 20,1414185.6,194,8,Dota 2
Jan 20,518760,10,1,Arena of Valor
Jan 20,488339.12,478,34,Counter-Strike: Global Offensive
Jan 20,267300,106,4,Call of Duty: Modern Warfare
Jan 20,216402.71,76,5,FIFA 20
Jan 20,209885.86,153,3,League of Legends
Jan 20,138652,75,3,PLAYERUNKNOWN’S BATTLEGROUNDS
Jan 20,72425.8,18,8,WarCraft III
Jan 20,66153.99,177,33,Super Smash Bros. Ultimate
Jan 20,49303.25,65,3,Rainbow Six Siege
Jan 20,41697.49,39,18,Age of Empires II
Jan 20,38047.38,3,1,F1 2019
Jan 20,37297.5,83,28,StarCraft II
Jan 20,33000,8,1,Free Fire
Jan 20,30996,1,1,Assetto Corsa
Jan 20,24397.06,29,4,Tekken 7
Jan 20,20195.12,27,3,Super Smash Bros. Melee
Jan 20,20036.79,16,2,Street Fighter V: Arcade Edition
Jan 20,20000,16,2,UNO
Jan 20,19552,17,2,Rivals of Aether
Jan 20,15482.96,98,24,Rocket League
Jan 20,13300,30,1,Fortnite
Jan 20,13180.7,24,1,Farming Simulator 19
Jan 20,13110,19,4,Chess.com
Jan 20,11954,50,1,Age of Empires
Jan 20,11862,39,2,Overwatch
Jan 20,10000,5,2,Dirt Rally 2.0
Jan 20,8096,23,1,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile
Jan 20,7900,16,2,Shadowverse
Jan 20,6818.94,3,1,rFactor 2
Jan 20,4200,6,1,iRacing.com
Jan 20,4170,9,2,Guilty Gear Xrd REV 2
Jan 20,2912.98,17,6,TrackMania 2: Stadium
Jan 20,2610,8,1,Fantasy Strike
Jan 20,2510,8,1,Samurai Shodown (2019)
Jan 20,2200,8,1,Under Night In-Birth EXE: Late[st]
Jan 20,1920,8,1,Mystery Game Tournament
Jan 20,1580,8,1,Dragon Ball FighterZ
Jan 20,1556.98,53,1,Unreal Tournament (2016)
Jan 20,1520,8,1,BlazBlue: Cross Tag Battle
Jan 20,1480,8,1,Skullgirls 2nd Encore
Jan 20,1305,24,2,Mario Kart 8 Deluxe
Jan 20,1270,13,1,Splatoon 2
Jan 20,1250,6,2,WarCraft III: Reforged
Jan 20,1100,8,2,Lichess
Jan 20,1050,8,1,Soul Calibur VI
Jan 20,1000,10,2,Windjammers
Jan 20,980,8,1,Mortal Kombat 11
Jan 20,940,11,2,Super Smash Bros.
Jan 20,880,8,1,Street Fighter III: 3rd Strike
Jan 20,720,8,1,Melty Blood: Actress Again Current Code
Jan 20,630,3,1,Ultimate Marvel vs. Capcom 3
Jan 20,600,3,1,BlazBlue: Central Fiction
Jan 20,590,6,2,Super Street Fighter II Turbo
Jan 20,550,3,1,Guilty Gear XX Accent Core Plus R
Jan 20,520,3,1,Pokk<U+00E9>n Tournament DX
Jan 20,520,3,1,Vampire Savior
Jan 20,490,3,1,Marvel vs. Capcom: Infinite
Jan 20,380,4,1,Age of Empires III
Jan 20,370,6,4,StarCraft: Brood War
Jan 20,365,6,5,Artifact Classic
Jan 20,340,3,1,King of Fighters XIV
Jan 20,340,5,2,Them's Fightin' Herds
Jan 20,337.92,18,1,Team Fortress 2
Jan 20,330,3,1,Power Rangers: Battle for the Grid
Jan 20,310,3,1,Sailor Moon S
Jan 20,305.25,4,5,Dota Underlords
Jan 20,250,3,1,Dead or Alive 6
Jan 20,240,3,1,Capcom vs. SNK 2
Jan 20,220,3,1,Touhou Hisoutensoku ~ Choudokyuu Ginyoru no Nazo o Oe
Jan 20,172.9,10,4,Brawlhalla
Jan 20,70,3,1,Kill la Kill the Game: IF
Feb 20,3003461.84,105,3,Rainbow Six Siege
Feb 20,1100000,28,2,Magic: The Gathering Arena
Feb 20,975404.61,612,50,Counter-Strike: Global Offensive
Feb 20,517760,106,2,Fortnite
Feb 20,504891.56,132,3,Hearthstone
Feb 20,365897.65,117,7,FIFA 20
Feb 20,358087,65,4,Dota 2
Feb 20,327607.77,253,8,PLAYERUNKNOWN’S BATTLEGROUNDS
Feb 20,260150,80,6,Call of Duty: Modern Warfare
Feb 20,203917,105,4,League of Legends
Feb 20,80476.76,20,2,Dragon Ball FighterZ
Feb 20,75067.54,53,9,Super Smash Bros. Melee
Feb 20,52000,27,3,Chess.com
Feb 20,37089.02,185,41,Super Smash Bros. Ultimate
Feb 20,34006.74,34,16,WarCraft III: Reforged
Feb 20,18042.34,58,29,StarCraft II
Feb 20,14219.15,56,11,TrackMania 2: Stadium
Feb 20,11443.89,79,20,Rocket League
Feb 20,8005,48,2,iRacing.com
Feb 20,8000,16,2,Shadowverse
Feb 20,3921.99,14,9,Age of Empires II
Feb 20,3189,24,9,StarCraft: Brood War
Feb 20,3083.25,9,2,Dota Underlords
Feb 20,2240,3,1,FIFA Online 4
Feb 20,2216.43,6,2,Pokk<U+00E9>n Tournament DX
Feb 20,1888.86,3,1,rFactor 2
Feb 20,1350,3,1,Samurai Shodown (2019)
Feb 20,1302.22,8,2,Tekken 7
Feb 20,1100,8,2,Lichess
Feb 20,1000,4,1,Street Fighter V: Champion Edition
Feb 20,1000,4,1,Under Night In-Birth Exe:Late[cl-r]
Feb 20,984,13,1,Overwatch
Feb 20,920,3,1,King of Fighters XIV
Feb 20,480,3,1,King of Fighters XIII
Feb 20,380,3,1,King of Fighters 2002 Unlimited Match
Feb 20,377.18,4,1,Super Smash Bros.
Feb 20,298.38,23,1,Xonotic
Feb 20,256.89,3,1,Under Night In-Birth EXE: Late[st]
Feb 20,249.33,3,1,Street Fighter V: Arcade Edition
Feb 20,204,3,1,Guilty Gear Xrd REV 2
Feb 20,180,3,1,Garou: Mark of the Wolves
Feb 20,150,6,3,Artifact Classic
Feb 20,130,3,1,Magical Drop III
Feb 20,130,3,1,Samurai Shodown V Special
Feb 20,53.6,6,1,Brawlhalla
Mar 20,1047155.2,175,13,Rocket League
Mar 20,906760,228,18,Dota 2
Mar 20,706302.6,407,36,Counter-Strike: Global Offensive
Mar 20,590142.44,301,9,PLAYERUNKNOWN’S BATTLEGROUNDS
Mar 20,505100,144,3,Hearthstone
Mar 20,458066.52,0,1,CrossFire
Mar 20,442545.6,111,40,StarCraft II
Mar 20,364000,101,5,Gears 5
Mar 20,350000,177,9,Apex Legends
Mar 20,348771.9,241,12,Rainbow Six Siege
Mar 20,321550.01,191,7,Call of Duty: Warzone
Mar 20,274040,399,11,Fortnite
Mar 20,198225.82,293,11,League of Legends
Mar 20,150250,16,1,Teamfight Tactics
Mar 20,103000,30,2,Call of Duty: Modern Warfare
Mar 20,1.00E+05,16,1,Mortal Kombat 11
Mar 20,99050,166,4,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile
Mar 20,81020.81,52,15,Age of Empires II
Mar 20,70020.1,107,13,Brawlhalla
Mar 20,56250,21,1,Brawl Stars
Mar 20,45300,2,1,Clash of Clans
Mar 20,41611.85,103,20,Super Smash Bros. Ultimate
Mar 20,33950.36,7,5,rFactor 2
Mar 20,32628.66,6,1,Street Fighter V: Champion Edition
Mar 20,20671.64,15,1,Free Fire
Mar 20,14222.04,27,18,WarCraft III: Reforged
Mar 20,13205.82,24,1,Farming Simulator 19
Mar 20,13203.89,6,2,Legends of Runeterra
Mar 20,11229,37,8,StarCraft: Brood War
Mar 20,7938,75,7,iRacing.com
Mar 20,5781.36,57,19,Diabotical
Mar 20,5414.63,33,13,TrackMania 2: Stadium
Mar 20,5395,24,2,Heroes of the Storm
Mar 20,5000.72,4,4,FIFA 20
Mar 20,3800,8,1,Shadowverse
Mar 20,3727,21,4,Age of Empires III
Mar 20,3580,18,4,Super Smash Bros. Melee
Mar 20,2100,11,3,Lichess
Mar 20,2000.02,14,2,Chess.com
Mar 20,1871.41,16,1,Unreal Tournament (2016)
Mar 20,1500,4,1,Doom II: Hell on Earth
Mar 20,1378.44,8,1,Tekken 7
Mar 20,770,11,3,Super Smash Bros. Brawl
Mar 20,600,8,1,Lethal League Blaze
Mar 20,570,24,1,Team Fortress 2
Mar 20,500,20,2,Quake Champions
Mar 20,490,3,1,Super Smash Bros. for Wii U
Mar 20,306.1,14,8,Assetto Corsa
Mar 20,190,3,1,Super Smash Bros.
Mar 20,22.29,18,1,Xonotic
Apr 20,2049939.78,600,39,Counter-Strike: Global Offensive
Apr 20,1480100,561,15,Fortnite
Apr 20,1104168.74,426,12,League of Legends
Apr 20,623956,345,20,Dota 2
Apr 20,492749.4,135,4,Rainbow Six Siege
Apr 20,308261.41,40,1,Arena of Valor
Apr 20,300281.97,119,15,Rocket League
Apr 20,284360,158,6,PLAYERUNKNOWN’S BATTLEGROUNDS
Apr 20,247900.07,63,12,Call of Duty: Warzone
Apr 20,208287.69,63,10,Hearthstone
Apr 20,208000,45,5,Call of Duty: Modern Warfare
Apr 20,201000,232,17,Apex Legends
Apr 20,89000,65,3,Gears 5
Apr 20,68031,35,6,StarCraft: Brood War
Apr 20,60580.8,292,51,VALORANT
Apr 20,54600,96,2,Escape from Tarkov
Apr 20,49000,48,1,Forza Motorsport 7
Apr 20,45400,16,1,chess24
Apr 20,44600,6,2,Clash Royale
Apr 20,41977.5,5,3,rFactor 2
Apr 20,22980.81,84,7,Chess.com
Apr 20,21150,20,1,Overwatch
Apr 20,20000,100,10,Brawlhalla
Apr 20,19854.65,28,12,WarCraft III: Reforged
Apr 20,19137.51,82,44,StarCraft II
Apr 20,12909.95,24,1,Farming Simulator 19
Apr 20,10000,6,4,FIFA 20
Apr 20,9496,110,4,Team Fortress 2
Apr 20,6000,44,10,Super Smash Bros. Ultimate
Apr 20,4573.51,96,21,TrackMania 2: Stadium
Apr 20,4520,28,10,Age of Empires II
Apr 20,3004.69,9,2,Super Smash Bros. Melee
Apr 20,1100,8,2,Lichess
Apr 20,708,2,1,Assetto Corsa Competizione
Apr 20,308.27,3,1,Tetr.io
Apr 20,270.53,12,1,Unreal Tournament (2016)
Apr 20,200,3,1,Age of Empires Online
Apr 20,184.5,3,1,Puyo Puyo Tetris
Apr 20,141.54,30,3,Xonotic
Apr 20,83.11,10,3,Assetto Corsa
Apr 20,60,7,2,Artifact Classic
Apr 20,20,2,1,iRacing.com
May 20,2209400,401,21,Fortnite
May 20,1532914.33,371,11,League of Legends
May 20,1103089.17,321,22,Dota 2
May 20,947219.64,737,49,Counter-Strike: Global Offensive
May 20,492066,333,10,PLAYERUNKNOWN’S BATTLEGROUNDS
May 20,321000,95,3,Gears 5
May 20,282476.21,27,3,chess24
May 20,225000,120,2,Overwatch
May 20,218059.86,149,20,Rocket League
May 20,215230.69,180,13,Chess.com
May 20,214722,54,7,Call of Duty: Modern Warfare
May 20,213090.66,65,2,Arena of Valor
May 20,206000,248,22,Apex Legends
May 20,202000,68,11,Call of Duty: Warzone
May 20,143371.36,328,45,VALORANT
May 20,120000,90,3,Paladins
May 20,105000,39,2,Clash Royale
May 20,102615,26,5,Lichess
May 20,1.00E+05,16,2,Legends of Runeterra
May 20,93477.91,101,3,Rainbow Six Siege
May 20,80550,52,4,Hearthstone
May 20,50000,24,1,Quake Champions
May 20,41839,86,5,iRacing.com
May 20,37513,70,38,StarCraft II
May 20,29200,8,1,Gwent
May 20,27159.02,28,15,WarCraft III: Reforged
May 20,24666.69,38,12,Age of Empires II
May 20,23014.86,33,1,Playchess.com
May 20,21300,52,11,Super Smash Bros. Ultimate
May 20,16837,22,1,rFactor 2
May 20,12931.73,24,1,Farming Simulator 19
May 20,12500,12,5,FIFA 20
May 20,5986,7,6,StarCraft: Brood War
May 20,4779,7,1,Teamfight Tactics
May 20,4290,21,4,RaceRoom Racing Experience
May 20,4000,40,4,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile
May 20,3000,23,3,Prophecy
May 20,3000,7,3,Soul Calibur VI
May 20,2478.58,43,11,TrackMania 2: Stadium
May 20,2432.76,18,6,Melty Blood: Actress Again Current Code
May 20,2366,29,1,Age of Empires III
May 20,951.92,6,3,Tetr.io
May 20,500,10,2,Brawlhalla
May 20,437.29,5,2,Puyo Puyo Tetris
May 20,236,2,2,Assetto Corsa Competizione
May 20,194.4,10,5,Artifact Classic
May 20,131.74,30,3,Xonotic
May 20,70,3,1,Beat Aim
Jun 20,1902708.37,786,56,Counter-Strike: Global Offensive
Jun 20,1128880.04,50,1,Arena of Valor
Jun 20,896917.98,314,15,Dota 2
Jun 20,8.00E+05,191,5,Overwatch
Jun 20,513000,127,3,Hearthstone
Jun 20,440061.12,90,5,FIFA 20
Jun 20,358980.03,704,56,VALORANT
Jun 20,283505,136,33,StarCraft II
Jun 20,272763.3,219,12,Call of Duty: Warzone
Jun 20,269695,43,8,Lichess
Jun 20,245107.47,152,3,Free Fire
Jun 20,213000,40,6,Call of Duty: Modern Warfare
Jun 20,161139.6,349,8,PLAYERUNKNOWN’S BATTLEGROUNDS
Jun 20,150000,12,1,chess24
Jun 20,140532.99,129,16,Rocket League
Jun 20,123288.84,32,5,WarCraft III: Reforged
Jun 20,101920,49,2,CrossFire
Jun 20,1.00E+05,66,3,Fortnite
